id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
225;mapping_categories;requests;1597308111.7801101;-0.03356170654296875;https://www.trustpilot.com/categories/vehical_rental;https://www.trustpilot.com/categories/vehical_rental;998854;200;True;
226;mapping_categories;requests;1597308112.335615;-0.04740095138549805;https://www.trustpilot.com/categories/animal_parks_zoo;https://www.trustpilot.com/categories/animal_parks_zoo;935886;200;True;
227;mapping_categories;requests;1597308112.9047942;-0.02534770965576172;https://www.trustpilot.com/categories/colleges_universities;https://www.trustpilot.com/categories/colleges_universities;1013016;200;True;
228;mapping_categories;requests;1597308113.453351;-0.029957056045532227;https://www.trustpilot.com/categories/metal_stone_glass_work;https://www.trustpilot.com/categories/metal_stone_glass_work;1004384;200;True;
229;mapping_categories;requests;1597308114.0044842;-0.03809094429016113;https://www.trustpilot.com/categories/moving_storage;https://www.trustpilot.com/categories/moving_storage;1023154;200;True;
230;mapping_categories;requests;1597308114.5662458;-0.03188300132751465;https://www.trustpilot.com/categories/mediterranean_cuisine;https://www.trustpilot.com/categories/mediterranean_cuisine;934177;200;True;
231;mapping_categories;requests;1597308115.119746;-0.03198695182800293;https://www.trustpilot.com/categories/diagnostics_testing;https://www.trustpilot.com/categories/diagnostics_testing;993972;200;True;
232;mapping_categories;requests;1597308115.6753972;-0.03853964805603027;https://www.trustpilot.com/categories/fruits_vegetables;https://www.trustpilot.com/categories/fruits_vegetables;971521;200;True;
233;mapping_categories;requests;1597308116.236207;-0.03661298751831055;https://www.trustpilot.com/categories/computers_phones;https://www.trustpilot.com/categories/computers_phones;1012876;200;True;
234;mapping_categories;requests;1597308116.7917812;-0.07521176338195801;https://www.trustpilot.com/categories/activities_tours;https://www.trustpilot.com/categories/activities_tours;1003314;200;True;
235;mapping_categories;requests;1597308117.395513;-0.09306097030639648;https://www.trustpilot.com/categories/events_venues;https://www.trustpilot.com/categories/events_venues;1000470;200;True;
236;mapping_categories;requests;1597308118.01355;-0.035223960876464844;https://www.trustpilot.com/categories/photography;https://www.trustpilot.com/categories/photography;1012247;200;True;
237;mapping_categories;requests;1597308118.5720708;-0.033672332763671875;https://www.trustpilot.com/categories/coffee_tea;https://www.trustpilot.com/categories/coffee_tea;1011688;200;True;
238;mapping_categories;requests;1597308119.1267252;-0.035016775131225586;https://www.trustpilot.com/categories/credit_debt_services;https://www.trustpilot.com/categories/credit_debt_services;1002561;200;True;
239;mapping_categories;requests;1597308119.681453;-0.03168487548828125;https://www.trustpilot.com/categories/horses_riding;https://www.trustpilot.com/categories/horses_riding;949058;200;True;
240;download_review;requests;1597308150.468698;-0.06560897827148438;https://www.trustpilot.com/reviews/5f1c07401a5a69075066f63d/jsonld;https://www.trustpilot.com/reviews/5f1c07401a5a69075066f63d/jsonld;574;200;True;
